Topic,Count,Name,Representation,Llama2,Representative_Docs
39,126,39_flea_frontline_tick_fleas,"['flea', 'frontline', 'tick', 'fleas', 'flea tick', 'merial', 'plus flea', 'control dogs', 'control', 'dogs puppies']","['Effectiveness of Merial Frontline products for flea and tick control in dogs', '', '', '', '', '', '', '', '', '']","[""merial frontline plus flea and tick control for dogs and puppies i 've been using this product on my dogs for a few years now and they have never had fleas )"", 'merial frontline plus flea and tick control for dogs and puppies i put the full container on the shoulder of my dog . the next day she was covered with fleas again . all over her face , and running all over her . it was if she had not', ""merial frontline plus flea and tick control for dogs and puppies last year i picked ticks off of my dog every day . this was my first time using frontline and i have n't picked one tick all year .""]"
40,122,40_puzzle_puzzles_melissa doug_melissa,"['puzzle', 'puzzles', 'melissa doug', 'melissa', 'doug', 'pieces', 'jigsaw', 'jigsaw puzzle', 'piece', 'peg']","['Melissa Doug Puzzles', '', '', '', '', '', '', '', '', '']","['melissa doug solar system cardboard jigsaw puzzle ( 100 pc ) i got this puzzle for my 5 year old son who really wanted a 100 piece puzzle . i was worried because allot of other puzzles with that many pieces are to small and fall apart when you put', 'melissa doug rainforest jigsaw 48 pcs puzzle melissa doug make the best puzzles for the little ones . they are durable , colorful and have a nice board to put the puzzle together on . our grandson is almost 3 years old , and loves to put this puzzle together', 'at them that way . this puzzle is much better than any melissa and doug puzzle we own .']"
41,121,41_monitor_video_static_summer infant,"['monitor', 'video', 'static', 'summer infant', 'baby monitor', 'handheld', 'interference', 'summer', 'day night', 'screen']","['Summer Infant Video Monitors: Reviews and Issues', '', '', '', '', '', '', '', '', '']","[""summer infant baby 's quiet sounds video monitor we bought this video monitor after our daughter turned one . i did n't think i would need it with having the voice monitor , but it was nice to see what she was doing at bed times . i could also"", ""summer infant baby 's quiet sounds video monitor my husband and i are very pleased with this monitor . the camera angle is easily adjustable . it works in the dark . the soundfeed is very sensitive , so we do n't have to miss a peep . the monitor"", ""summer infant baby 's quiet sounds video monitor when deciding on a monitor for our baby we thought that the video monitor seemed to be the best idea . we are so happy we choose this monitor ! not only is the sound and the picture quality wonderful but the""]"
42,119,42_blood pressure_blood_omron_pressure,"['blood pressure', 'blood', 'omron', 'pressure', 'monitor', 'cuff', 'readings', 'bp', 'automatic', 'software']","['Blood Pressure Monitoring and Management', '', '', '', '', '', '', '', '', '']","['omron hem 670it wrist blood pressure monitor with aps ( advanced positioning sensor ) and advanced omron health management software omron hem 670it blood pressure monitor . my older omron cuff type monitor needed the cuff replaced due to age . i was told by several people that the newer', 'omron hem 780 automatic blood pressure monitor with comfit cuff we have used a different kind of blood pressure monitor from the samemanufacturer , but omron hem 780 is easy to use and seems to be moreaccurate .', 'omron hem 790it automatic blood pressure monitor with advanced omron health management software my doctor whated me to keep a record of my blood pressure twice a day . i bought the omron hem 790it blood pressure monitor . by plugging this monitor into my computer help me manage my']"
43,115,43_filter_tank_aquarium_gallon,"['filter', 'tank', 'aquarium', 'gallon', 'fish', 'filters', 'marineland', 'water', 'aquaclear', 'canister']","['Aquarium Filtration Systems', '', '', '', '', '', '', '', '', '']","['cascade 1000 canister filter for up to 100 gallon aquariums , 265gph well , the filter does a good job . i bought it because i was using a 2 filter penguin filter and my water was cloudy green . was thinking maybe bad water quality due to filtration ..', ""eheim classic external canister filter with media i 'm very picky about clean water , so i choose a canister filter for my 29 gallon aquarium . the eheim 2213 is excessive for my aquarium size , but my next purchase will be a 50 gallon tank . i choose"", ""tetra whisper in tank filter 40i with bioscrubber , 20 to 40 gallon i bought this filter to go into a turtle tank . the design suggested that it would be suitable for this application . i have also had good experiences with other whisper filters i 've owned in""]"
44,115,44_coffee_roast_pods_keurig,"['coffee', 'roast', 'pods', 'keurig', 'cafe', 'cup', 'espresso', 'dark', 'brewers', 'cup coffee']","['Coffee preferences and brewing methods', '', '', '', '', '', '', '', '', '']","['senseo coffee pods love this coffee . it is very tasty . i just wish it made a bigger cup of coffee with one pod . i can get a pretty tasty 6 8 ozs with one . any bigger and the coffee just taste watery . the first box', ""jeremiah 's pick coffee espresso whole bean coffee , 5 pound bag delicious are these fresh and beautifully roasted dark coffee beans with free shipping . this 5 pound bag of strong coffee will go a very long way . a great bargain too ! !"", 'coffee masters perfect potful breakfast blend ground coffee , 1 . 5 ounce packets ( pack of 12 ) this is a great coffee blend . my husband and i have a cup of coffee every morning . because of the packaging , the coffee never gets old and you']"
45,113,45_bed_pet bed_dog bed_pet,"['bed', 'pet bed', 'dog bed', 'pet', 'elevated', 'knitted', 'dog', 'quiet time', 'cool bed', 'fabric']","['Pet beds for comfortable sleep', '', '', '', '', '', '', '', '', '']","['pet dreams plush sleep eez dog bed reversible pet bed we lost the pet mat ( bed ) we had and looked for another one similar to the one we had lost . this one is an excellent replacement .', ""coolaroo elevated pet bed with knitted fabric we purchased this bed for our rottweiler . she loves the bed . the first night she slept all night on it . we set it up in our room at the foot of the bed . it 's perfect . comfy and"", 'pet dreams plush sleep eez dog bed reversible pet bed this is a very large bed for that very large dog . it is reversible , denim on one side and white on the other . the bed is only an inch thick but my dog seems to be very']"
46,112,46_test_pregnancy_tests_pregnant,"['test', 'pregnancy', 'tests', 'pregnant', 'watch', 'monitor', 'test strips', 'strips', 'period', 'ov']","['Pregnancy Testing and Monitoring', '', '', '', '', '', '', '', '', '']","[""combo pack 40 ( lh ) ovulation tests 10 ( hcg ) pregnancy test strips the ovulation tests have worked great so far . they give a very clear reading . i have n't had the chance to use the pregnancy tests yet . you ca n't beat the price"", ""clearblue clearblue easy digital pregnancy test 3 pack my medical provider 's reproductive health ( aka infertility ) department recommends using the clearblue easy brand for pregnancy and ovulation tests . the first time i purchased pregnancy tests in the hospital 's pharmacy , i got the standardclearblue easy pregnancy"", ""the tests were accurate and so i went out to buy a regular pregnancy test . first response came up positive 3 days past my missed period , as you 'd expect a pregnancy test to do ! and i have no doubt if i 'd used them the previous""]"
47,111,47_night light_twilight_cloud_light,"['night light', 'twilight', 'cloud', 'light', 'night', 'turtle', 'stars', 'ceiling', 'glow', 'moon']","['Night Light Options for Kids', '', '', '', '', '', '', '', '', '']","['cloud b twilight constellation night light i had given my new grandson a night light like this but it is a turtle . his older sister and brother would go into his room every night so they could lie on the floor and watch the stars . since the boys', 'cloud b twilight constellation night light i bought this ladybug for my daughter who is almost 3 and she loves it . my 4 month old son has the turtle one which is great too !', ""cloud b twilight constellation night light the turtle serves as a sweet nightlight because the shell glows , but it has to be placed very close to the ceiling in order for the stars to actually have any shape . i put my daughter 's turtle on her dresser and""]"
48,110,48_cushion_lumbar_support_duro med,"['cushion', 'lumbar', 'support', 'duro med', 'duro', 'med', 'lumbar support', 'chair', 'roll', 'bac']","['Lumbar Support Cushions: Reviews and Alternatives', '', '', '', '', '', '', '', '', '']","['duro med relax a bac with insert and strap i have had back pain since high school ( which was many years ago ) and have always needed to have some type of cushion support behind my back when sitting . i bought this to replace an old one with', ""duro med 18 molded foam ring cushion this cushion was ok initially but lost it 's firmness after a month of use . i would go for a thivker one in the future ."", 'duro med relax a bac with insert and strap this lumbar support cushion actually makes my back more uncomfortable . it seems too large for my frame and creates too severe a curve . it \'s also very firm and does n\'t "" give "" . if i had n\'t']"
